Orthogroup	DROME	APOSC_ok
OG0000235	DROME11735	APOSC_14007, APOSC_05733, APOSC_17704, APOSC_05734, APOSC_09538
OG0000236	DROME03355	APOSC_18403
OG0000236	DROME12102, DROME12101, DROME12103, DROME12096, DROME12097, DROME12095, DROME12094, DROME12092, DROME12100, DROME12099, DROME12098, DROME12093	APOSC_20041, APOSC_22914, APOSC_09706, APOSC_22812, APOSC_00589, APOSC_01505
OG0000238	DROME01901, DROME01902	APOSC_11219, APOSC_20889
OG0000238	DROME05364, DROME05367, DROME05366, DROME05365, DROME05361, DROME05360, DROME05362, DROME05359, DROME05357, DROME05358	APOSC_02443, APOSC_14952, APOSC_02534
OG0000238	DROME08037, DROME08034, DROME08036, DROME08035, DROME08031, DROME08032, DROME08033	APOSC_12649
OG0000239	DROME05270, DROME05269, DROME05271, DROME05268	APOSC_21234
OG0000239	DROME19712, DROME19710, DROME19709, DROME19707, DROME19705, DROME19704, DROME19703, DROME19706, DROME19702, DROME19701, DROME19711, DROME19708	APOSC_24359, APOSC_24358
OG0000239	DROME03549, DROME03548, DROME03550, DROME03551	APOSC_04749, APOSC_04748, APOSC_04747
OG0000240	DROME20536, DROME04915, DROME04914, DROME21863, DROME21862	APOSC_07530
OG0000240	DROME04779, DROME05772, DROME06965, DROME08357, DROME06930, DROME06939, DROME06932, DROME06931, DROME06933, DROME06938, DROME06935, DROME06936, DROME06937, DROME06934, DROME14517, DROME14518, DROME14516, DROME14525, DROME14521, DROME14522, DROME14519, DROME14520, DROME14523, DROME14524, DROME14527, DROME14528	APOSC_23062
OG0000242	DROME19192, DROME19194, DROME19193, DROME19191, DROME20266, DROME20267, DROME20264, DROME20265	APOSC_16970, APOSC_16971, APOSC_15793
OG0000245	DROME16573, DROME16572, DROME16571, DROME16570, DROME16517, DROME16515, DROME16518, DROME16516, DROME16514	APOSC_24749
OG0000246	DROME13185, DROME13186, DROME13188, DROME13187	APOSC_00635, APOSC_17922
OG0000249	DROME06506, DROME06505, DROME06488, DROME06489, DROME06490	APOSC_27309, APOSC_27310, APOSC_27307, APOSC_27308
OG0000250	DROME14382	APOSC_27451
OG0000250	DROME11256, DROME11255, DROME11257	APOSC_09132
OG0000251	DROME21783	APOSC_14083
OG0000251	DROME19364, DROME15998, DROME15997	APOSC_00515
OG0000251	DROME12998, DROME12997	APOSC_07566
OG0000254	DROME08462	APOSC_24277
OG0000255	DROME15943	APOSC_00435
OG0000255	DROME20722, DROME05791, DROME18596	APOSC_25370, APOSC_25369, APOSC_04436, APOSC_05899
OG0000256	DROME08251, DROME08252, DROME07911, DROME07910, DROME02059, DROME02058	APOSC_10246
OG0000257	DROME01840, DROME01838, DROME01839, DROME01837	APOSC_04351
OG0000257	DROME12936	APOSC_16995
OG0000258	DROME06596, DROME06597, DROME06595, DROME06598, DROME06594	APOSC_06996
OG0000258	DROME20383	APOSC_15815
OG0000258	DROME17641, DROME17639, DROME17640	APOSC_03499, APOSC_03498
OG0000260	DROME17607, DROME17608, DROME17606	APOSC_19872
OG0000260	DROME16635, DROME16636	APOSC_16650
OG0000261	DROME06684, DROME06680, DROME06690, DROME06687, DROME06691, DROME06685, DROME06688, DROME06681, DROME06686, DROME06689, DROME06679, DROME06682, DROME06683	APOSC_25025
OG0000265	DROME20971, DROME20976, DROME20973, DROME20972, DROME20977, DROME20974, DROME20975	APOSC_09241
OG0000265	DROME00452	APOSC_08586
OG0000266	DROME08002, DROME09124	APOSC_17650
OG0000268	DROME00943, DROME00944	APOSC_11531
OG0000270	DROME17877, DROME17878, DROME17879	APOSC_03862
OG0000270	DROME14671, DROME14672, DROME14673, DROME14674	APOSC_15899, APOSC_07048
OG0000271	DROME19668, DROME19667	APOSC_22134, APOSC_20500, APOSC_20499, APOSC_09034, APOSC_17153, APOSC_17154, APOSC_00586
OG0000272	DROME05031, DROME05029, DROME05030	APOSC_08495, APOSC_11181, APOSC_11180
OG0000273	DROME09248, DROME09247, DROME10822, DROME20533	APOSC_08345
OG0000273	DROME11374, DROME11373	APOSC_20677
OG0000273	DROME08809, DROME08810	APOSC_08532
OG0000273	DROME18369	APOSC_21319, APOSC_14604
OG0000274	DROME03975, DROME03976, DROME03972, DROME03974, DROME03973, DROME17174, DROME21409, DROME01792	APOSC_26007
OG0000275	DROME13685	APOSC_10305, APOSC_10306
OG0000275	DROME06338	APOSC_07000
OG0000277	DROME03338, DROME03337, DROME03339, DROME03340, DROME03341, DROME03342	APOSC_02311
OG0000277	DROME03640, DROME03639, DROME21210, DROME21209, DROME08160	APOSC_25568, APOSC_09509, APOSC_02219, APOSC_09507, APOSC_28785, APOSC_09508, APOSC_28781, APOSC_28786, APOSC_28782, APOSC_28783
OG0000278	DROME19394, DROME09269, DROME19393	APOSC_09086
OG0000278	DROME00752	APOSC_00087, APOSC_12407
OG0000278	DROME02023	APOSC_09423
OG0000282	DROME05714	APOSC_17576, APOSC_17574, APOSC_17573, APOSC_18715, APOSC_17575, APOSC_26306
OG0000282	DROME11686	APOSC_07889
OG0000284	DROME17657	APOSC_08790, APOSC_20570, APOSC_16476, APOSC_24928, APOSC_16455
OG0000284	DROME09381, DROME09382	APOSC_24065, APOSC_13238, APOSC_13237
OG0000285	DROME00993	APOSC_13024, APOSC_12091, APOSC_04006, APOSC_04005, APOSC_21541, APOSC_24563
OG0000287	DROME09449, DROME09452, DROME09453, DROME09454, DROME09451, DROME09448, DROME09450, DROME09456, DROME09455	APOSC_09187, APOSC_09188
OG0000288	DROME02838, DROME18143, DROME18843, DROME19403, DROME18842, DROME13122, DROME08694, DROME09407, DROME04916, DROME16609, DROME16610, DROME04910, DROME04913, DROME01225, DROME08693, DROME16360, DROME10946, DROME09605, DROME03357, DROME03358, DROME01394, DROME03352, DROME03350, DROME03351, DROME01393	APOSC_09838
OG0000289	DROME14029, DROME14030, DROME14032, DROME14033, DROME16652, DROME14031, DROME07017, DROME07018, DROME16470, DROME04966, DROME16392, DROME16393, DROME16389, DROME16394, DROME13607, DROME12960, DROME12961, DROME12959, DROME12962	APOSC_06815
OG0000289	DROME10658, DROME10659	APOSC_19609
OG0000296	DROME17565, DROME17564, DROME17562, DROME17563	APOSC_11176
OG0000296	DROME19290, DROME19291	APOSC_13456
OG0000301	DROME01100, DROME01102, DROME01101	APOSC_09425
OG0000301	DROME18912, DROME14231, DROME14230	APOSC_18104
OG0000302	DROME06085	APOSC_23935
OG0000302	DROME10773, DROME10774, DROME10775, DROME06441	APOSC_21862, APOSC_19425, APOSC_10663, APOSC_09131, APOSC_26198, APOSC_23263, APOSC_19942, APOSC_10793, APOSC_23938, APOSC_20473, APOSC_20567, APOSC_23939, APOSC_15016
OG0000305	DROME04469	APOSC_22799
OG0000305	DROME05696, DROME05695, DROME05694, DROME14843, DROME05690, DROME05691, DROME05692	APOSC_03005
OG0000305	DROME04466	APOSC_02552
OG0000306	DROME18377, DROME18374, DROME18379, DROME18378, DROME18380, DROME18375, DROME18381, DROME18376	APOSC_12440, APOSC_12441, APOSC_12439
OG0000308	DROME05159	APOSC_05445, APOSC_04644, APOSC_17328
OG0000308	DROME12865	APOSC_02947
OG0000310	DROME16770	APOSC_16775, APOSC_10135, APOSC_16800, APOSC_25840, APOSC_00375
OG0000312	DROME07843, DROME07844, DROME07846, DROME07845	APOSC_01999
OG0000312	DROME16932	APOSC_07994, APOSC_07993
OG0000312	DROME10814, DROME10815	APOSC_18962
OG0000313	DROME15510	APOSC_29019
OG0000313	DROME02549, DROME02550	APOSC_14496
OG0000313	DROME21546	APOSC_05787
OG0000314	DROME06444	APOSC_06634
OG0000314	DROME09997, DROME09992, DROME09995, DROME09999, DROME09991, DROME09996, DROME09998, DROME10001, DROME09993, DROME10000, DROME09994	APOSC_18008
OG0000315	DROME13631	APOSC_23860
OG0000315	DROME06438, DROME06439, DROME06437	APOSC_12783, APOSC_12784
OG0000316	DROME10369	APOSC_09172
OG0000316	DROME07384	APOSC_03229
OG0000316	DROME19451, DROME19452	APOSC_03624, APOSC_07155
OG0000317	DROME12241	APOSC_01628
OG0000320	DROME18689	APOSC_08545, APOSC_05429, APOSC_01585
OG0000321	DROME16482	APOSC_16887
OG0000321	DROME05701, DROME05702	APOSC_23475
OG0000321	DROME13031	APOSC_12634
OG0000323	DROME18717, DROME18722, DROME18719, DROME18716, DROME18712, DROME18721, DROME18718, DROME18714, DROME18715, DROME18723, DROME18720, DROME18713	APOSC_27646
OG0000324	DROME20725	APOSC_08760, APOSC_01784
OG0000326	DROME20026, DROME20030, DROME20027, DROME20025, DROME20029, DROME20028, DROME20024	APOSC_12910
OG0000327	DROME03880, DROME09102, DROME08839, DROME07459, DROME07460, DROME07461, DROME07462, DROME14790, DROME19988, DROME19987, DROME19986, DROME19989, DROME19990, DROME19985, DROME19984	APOSC_17692
OG0000327	DROME19510	APOSC_09780
OG0000328	DROME07568, DROME07570, DROME07572, DROME07569, DROME07567, DROME07566, DROME07571, DROME13228, DROME13229, DROME13227, DROME13226, DROME13225, DROME13222, DROME13223, DROME13224, DROME13221	APOSC_17161
OG0000333	DROME19659	APOSC_28267
OG0000335	DROME11631, DROME11632, DROME11634, DROME11633, DROME11639, DROME11640, DROME01793	APOSC_20600, APOSC_20599, APOSC_24834, APOSC_23453
OG0000338	DROME21194, DROME21193	APOSC_28658
OG0000338	DROME21975	APOSC_13614, APOSC_13615
OG0000338	DROME04558	APOSC_13420, APOSC_13421
OG0000339	DROME16744	APOSC_26779, APOSC_02256, APOSC_24003, APOSC_07700, APOSC_07699, APOSC_25922, APOSC_18854, APOSC_05940
OG0000341	DROME01201, DROME01199, DROME01200	APOSC_14766, APOSC_14765
OG0000343	DROME13475, DROME13478, DROME13474, DROME13476, DROME13480, DROME13477, DROME13473, DROME13481, DROME13479	APOSC_28356, APOSC_10760, APOSC_10761, APOSC_10758, APOSC_10759, APOSC_28355, APOSC_28357
OG0000344	DROME19431	APOSC_23247
OG0000345	DROME12026, DROME12025, DROME12024	APOSC_04411, APOSC_16470
OG0000346	DROME17127, DROME17125, DROME17122, DROME17126, DROME17124, DROME17129, DROME17130, DROME17128, DROME17131, DROME17134, DROME17137, DROME17133, DROME17136, DROME17135, DROME17132, DROME17139, DROME17138	APOSC_23310
OG0000350	DROME03410, DROME08099	APOSC_03927
OG0000350	DROME00438	APOSC_20795, APOSC_22143
OG0000352	DROME14143, DROME14145, DROME14147, DROME14146, DROME14148, DROME14144	APOSC_22930, APOSC_22928, APOSC_22929
OG0000353	DROME09963, DROME09967, DROME09962, DROME09961, DROME09960, DROME09954, DROME09959, DROME09952, DROME09965, DROME09966, DROME09964, DROME09957, DROME09953, DROME09955, DROME09969, DROME09968, DROME18221	APOSC_05239, APOSC_05240, APOSC_05238, APOSC_19483, APOSC_28218
OG0000356	DROME01953	APOSC_23926, APOSC_05444, APOSC_09855
OG0000357	DROME13834	APOSC_23713, APOSC_05413, APOSC_05414, APOSC_05412
OG0000358	DROME07474	APOSC_15116, APOSC_15115, APOSC_13948, APOSC_04304, APOSC_18379
OG0000358	DROME00466, DROME00200, DROME00199	APOSC_04434, APOSC_26854
OG0000358	DROME15060	APOSC_26230
OG0000359	DROME11803	APOSC_27927
OG0000363	DROME18487	APOSC_11763, APOSC_10288, APOSC_14583
OG0000365	DROME05773, DROME05774, DROME15910	APOSC_16935, APOSC_06515
OG0000367	DROME13648, DROME13646, DROME13647	APOSC_08227
OG0000367	DROME15189, DROME15190, DROME15188	APOSC_15610
OG0000371	DROME01678, DROME02633, DROME02636	APOSC_28569, APOSC_01199, APOSC_08098, APOSC_04175, APOSC_11261, APOSC_07491, APOSC_07490, APOSC_23168, APOSC_23169
OG0000372	DROME09531	APOSC_25246
OG0000373	DROME14548, DROME20852, DROME16822	APOSC_15950, APOSC_23382
OG0000373	DROME20049, DROME20050	APOSC_21401
OG0000373	DROME07671, DROME06849, DROME07655, DROME22084, DROME00576	APOSC_15290, APOSC_10379
OG0000374	DROME04717, DROME04718, DROME04716	APOSC_09620
OG0000374	DROME00970, DROME00969, DROME00968, DROME00971	APOSC_02117
OG0000374	DROME04429, DROME04427, DROME04428	APOSC_21959
OG0000378	DROME09766, DROME09767	APOSC_14762
OG0000378	DROME02404, DROME02403, DROME02400, DROME02401	APOSC_16384, APOSC_16382, APOSC_16385
OG0000379	DROME09607	APOSC_27665
OG0000379	DROME21997, DROME22000, DROME21995, DROME22001, DROME21994, DROME21998	APOSC_01636
OG0000379	DROME02844	APOSC_04656
OG0000379	DROME07921	APOSC_28834
OG0000382	DROME01475	APOSC_18532
OG0000384	DROME14888, DROME14889	APOSC_20216, APOSC_20217
OG0000384	DROME03187, DROME03190, DROME03189, DROME03188	APOSC_04744, APOSC_18344, APOSC_18345
OG0000385	DROME05997, DROME09713, DROME09714, DROME09715, DROME05708, DROME05707	APOSC_00509, APOSC_23259
OG0000389	DROME17945	APOSC_04151
OG0000390	DROME01744, DROME01742, DROME02737, DROME01739, DROME01741	APOSC_10442, APOSC_04435, APOSC_14413
OG0000392	DROME13919, DROME13921, DROME13920	APOSC_15558, APOSC_15557, APOSC_15559, APOSC_15556, APOSC_15555
OG0000393	DROME13322	APOSC_00406, APOSC_21190, APOSC_09454
OG0000393	DROME20684	APOSC_19188
OG0000395	DROME04257, DROME04288, DROME04261, DROME04269, DROME04291, DROME04254, DROME04270, DROME04235, DROME04287, DROME04249, DROME04271, DROME04233, DROME04250, DROME04252, DROME04302, DROME04290, DROME04263, DROME04283, DROME04260, DROME04243, DROME04262, DROME04298, DROME04297, DROME04272, DROME04267, DROME04232, DROME04251, DROME04265, DROME04281, DROME04264, DROME04280, DROME04248, DROME04275, DROME04299, DROME04237, DROME04300, DROME04229, DROME04296, DROME04256, DROME04285, DROME04282, DROME04279, DROME04239, DROME04253, DROME04273, DROME04259, DROME04286, DROME04258, DROME04234, DROME04241, DROME04266, DROME04238, DROME04295, DROME04242, DROME04247, DROME04293, DROME04289, DROME04301, DROME04246, DROME04231, DROME04278	APOSC_13839
OG0000397	DROME14885	APOSC_08278
OG0000399	DROME21835	APOSC_12699
OG0000399	DROME12205, DROME12206	APOSC_12371
OG0000400	DROME09694	APOSC_28932, APOSC_28931
OG0000400	DROME14016	APOSC_23996
OG0000401	DROME20041	APOSC_24755
OG0000402	DROME11245, DROME11246	APOSC_11815
OG0000403	DROME06350	APOSC_09281, APOSC_03957, APOSC_03958, APOSC_16595, APOSC_10365
OG0000404	DROME17748	APOSC_24054
OG0000404	DROME20525	APOSC_12504
OG0000404	DROME16096	APOSC_25065
OG0000409	DROME11210, DROME11209	APOSC_20951
OG0000411	DROME16025, DROME16024, DROME16016, DROME16020, DROME16017, DROME16021, DROME16026, DROME16027, DROME16018, DROME16023, DROME16014, DROME16022, DROME16015, DROME16019, DROME16028	APOSC_25940
OG0000412	DROME09076	APOSC_20667
OG0000412	DROME15681, DROME15682	APOSC_01194, APOSC_01195
OG0000412	DROME02464, DROME13336, DROME13334, DROME13335, DROME15399	APOSC_14273
OG0000413	DROME21174	APOSC_04045
OG0000413	DROME13327, DROME13328	APOSC_03086
OG0000415	DROME01505, DROME01506	APOSC_13371, APOSC_13682
OG0000417	DROME01308, DROME01309	APOSC_09206, APOSC_14123, APOSC_28933, APOSC_18258, APOSC_03210, APOSC_15749, APOSC_20146
OG0000419	DROME06034, DROME04433	APOSC_27054, APOSC_19811, APOSC_19812, APOSC_08628
OG0000419	DROME15435	APOSC_08566
OG0000419	DROME02118, DROME02117, DROME18475, DROME01671, DROME00269, DROME15434, DROME15436, DROME00268, DROME00270	APOSC_11016
OG0000420	DROME02672	APOSC_12771, APOSC_26953, APOSC_23391
OG0000424	DROME02090, DROME02075, DROME02066, DROME02076, DROME02077, DROME02078, DROME02064, DROME02063, DROME02062, DROME02065, DROME02081, DROME12353, DROME17176, DROME17175, DROME00623, DROME03850, DROME03851, DROME06196, DROME14713, DROME14583, DROME14582, DROME14580, DROME14579, DROME14581, DROME08237, DROME08236, DROME08235	APOSC_27699, APOSC_11109
OG0000425	DROME14160, DROME14161, DROME14159, DROME14158	APOSC_28429
OG0000426	DROME16357, DROME16356	APOSC_23818
OG0000426	DROME09933, DROME09928, DROME09929, DROME09932, DROME09931, DROME09930, DROME09934	APOSC_28032
OG0000427	DROME05699, DROME05698	APOSC_26405
OG0000427	DROME18355, DROME18356	APOSC_18019, APOSC_12867, APOSC_10303, APOSC_10299, APOSC_10304, APOSC_10301
OG0000429	DROME19525, DROME07553, DROME07552, DROME06812	APOSC_25050, APOSC_11210, APOSC_21310, APOSC_08336, APOSC_22406, APOSC_25805
OG0000431	DROME05704	APOSC_26482
OG0000431	DROME12301, DROME12300	APOSC_21271
OG0000431	DROME11410, DROME11409, DROME11408	APOSC_09355
OG0000432	DROME05881, DROME05880, DROME05879, DROME02818, DROME02819, DROME02816, DROME02817, DROME02883	APOSC_25968
OG0000433	DROME00007, DROME00005, DROME00004, DROME00006	APOSC_27672, APOSC_27673
OG0000433	DROME20425, DROME20423, DROME20424	APOSC_25213, APOSC_25212
OG0000435	DROME03996, DROME03995	APOSC_28530
OG0000442	DROME13942	APOSC_01037
OG0000442	DROME12188	APOSC_25495
OG0000442	DROME01916	APOSC_28475
OG0000443	DROME14734, DROME14735, DROME14732, DROME14733	APOSC_07972, APOSC_07971, APOSC_09047
OG0000444	DROME21032	APOSC_22420
OG0000444	DROME03786, DROME03789, DROME03788, DROME03787	APOSC_27883, APOSC_27884, APOSC_27885
OG0000445	DROME06725, DROME06723, DROME06724, DROME20153, DROME20152	APOSC_13085, APOSC_27582, APOSC_29169, APOSC_06451, APOSC_22086, APOSC_02475, APOSC_03261, APOSC_24400, APOSC_00457, APOSC_22414, APOSC_04719, APOSC_02253
OG0000446	DROME07092	APOSC_10181
OG0000446	DROME06421	APOSC_05205
OG0000446	DROME06051, DROME06050	APOSC_26266
OG0000447	DROME20929, DROME20928	APOSC_18957, APOSC_18959, APOSC_00311, APOSC_00312, APOSC_18960, APOSC_18958
OG0000450	DROME16711, DROME16712	APOSC_13051
OG0000454	DROME15035, DROME15036, DROME15037	APOSC_04570
OG0000461	DROME17428	APOSC_17795, APOSC_01522
OG0000461	DROME03657, DROME03656	APOSC_17426
OG0000463	DROME20596, DROME20593, DROME20591, DROME20594, DROME20592, DROME20598, DROME20599, DROME20595, DROME20597	APOSC_17973
OG0000465	DROME11515, DROME11516	APOSC_28989
OG0000465	DROME03278	APOSC_11017
OG0000466	DROME06663, DROME06661, DROME06536	APOSC_23086, APOSC_05225, APOSC_02156, APOSC_02661
OG0000467	DROME21658, DROME21660, DROME21659	APOSC_08499, APOSC_08498
OG0000469	DROME18292, DROME18291, DROME18290	APOSC_06315
OG0000470	DROME21570, DROME21569	APOSC_06373
OG0000470	DROME21239	APOSC_13511
OG0000472	DROME14775	APOSC_18349, APOSC_18348
OG0000474	DROME17475, DROME17476	APOSC_14236, APOSC_20732
OG0000475	DROME08667, DROME08669, DROME08666, DROME08668	APOSC_03227
OG0000476	DROME19464, DROME19463	APOSC_19907, APOSC_10161
OG0000476	DROME13684	APOSC_04632
OG0000477	DROME04864, DROME04863, DROME04862, DROME04860, DROME04861, DROME12702, DROME12706, DROME12705, DROME12703	APOSC_00914, APOSC_13603
OG0000479	DROME10906, DROME10907, DROME10905, DROME10908, DROME10909	APOSC_19125
OG0000479	DROME19907, DROME19910, DROME19906, DROME19908, DROME19909, DROME19905, DROME19911	APOSC_05602, APOSC_05603
OG0000481	DROME21853	APOSC_15444
OG0000481	DROME19418	APOSC_09024
OG0000481	DROME01481	APOSC_07226
OG0000482	DROME00092, DROME00094, DROME00093, DROME00096, DROME00095	APOSC_01111, APOSC_01110, APOSC_18841, APOSC_18843, APOSC_18842, APOSC_18845, APOSC_18844
OG0000482	DROME19126, DROME19125	APOSC_18846, APOSC_02517, APOSC_20022, APOSC_27488, APOSC_14643
OG0000484	DROME18988, DROME18995, DROME18994, DROME18989, DROME18985, DROME18986, DROME18992, DROME18993, DROME18990, DROME18987, DROME18991, DROME18996	APOSC_17564
OG0000485	DROME01103, DROME01104, DROME14453	APOSC_22490, APOSC_07829
OG0000486	DROME11708	APOSC_27933
OG0000490	DROME19662, DROME19663, DROME19666, DROME19664, DROME19665	APOSC_08204
OG0000491	DROME21061, DROME21062, DROME21060, DROME21059	APOSC_02630
OG0000496	DROME00063	APOSC_19240
OG0000497	DROME19794, DROME19793	APOSC_11785
OG0000497	DROME03293, DROME03295, DROME03292, DROME03294	APOSC_24966
OG0000498	DROME20580, DROME20579, DROME20582, DROME20577, DROME20581, DROME20578	APOSC_08647
OG0000503	DROME08711, DROME08712	APOSC_20182, APOSC_01067, APOSC_11052
OG0000504	DROME06010	APOSC_28508
OG0000505	DROME09303	APOSC_03312, APOSC_13727, APOSC_13726
OG0000506	DROME20212, DROME20211, DROME20206, DROME20208, DROME20209, DROME20213, DROME20215, DROME20219, DROME20218, DROME20214, DROME20216, DROME20217	APOSC_08968, APOSC_08970
OG0000508	DROME02055	APOSC_05722
OG0000508	DROME08723, DROME08722, DROME08721	APOSC_10035, APOSC_10034, APOSC_01187
OG0000510	DROME17661, DROME17660, DROME17663, DROME17662, DROME17659, DROME15630, DROME15629, DROME02254	APOSC_13254, APOSC_09949, APOSC_08521
OG0000513	DROME18217, DROME18219, DROME18220, DROME18218, DROME18215, DROME18216	APOSC_21188
OG0000515	DROME14318	APOSC_18973, APOSC_22528, APOSC_08425, APOSC_11404, APOSC_03268, APOSC_06129, APOSC_25779, APOSC_03503, APOSC_09118, APOSC_21512, APOSC_13179, APOSC_03267, APOSC_23560, APOSC_23565, APOSC_11787, APOSC_24998
OG0000519	DROME08599	APOSC_08070, APOSC_07952, APOSC_07867, APOSC_26169, APOSC_12522, APOSC_03973
OG0000520	DROME12834	APOSC_12204, APOSC_12202, APOSC_12203
OG0000520	DROME14866, DROME14865	APOSC_24142, APOSC_24141
OG0000521	DROME16066, DROME16068, DROME16065, DROME16069, DROME16070, DROME16071, DROME16067	APOSC_09518
OG0000523	DROME01790	APOSC_17136, APOSC_11385
OG0000524	DROME16877, DROME16870, DROME16868, DROME16873, DROME16869, DROME16871, DROME16876, DROME16872, DROME16879, DROME16874, DROME16867, DROME16865, DROME16862, DROME16878, DROME16863, DROME16859, DROME16860, DROME16875, DROME16880, DROME16866, DROME16864, DROME16861, DROME16858	APOSC_03189, APOSC_03192, APOSC_03190, APOSC_03187
OG0000525	DROME10425	APOSC_12074
OG0000525	DROME20723, DROME20724, DROME20720, DROME20721	APOSC_07308
OG0000528	DROME11293, DROME11294, DROME11295, DROME11296	APOSC_21072
OG0000529	DROME08794, DROME08796, DROME08798, DROME08797, DROME08795, DROME05074, DROME05075, DROME05072, DROME05073	APOSC_23098
OG0000530	DROME18198, DROME18195, DROME18196, DROME18193, DROME18191, DROME18192, DROME18194, DROME18190, DROME18199, DROME18197	APOSC_02543, APOSC_02542, APOSC_23277
OG0000534	DROME11197, DROME11196, DROME11195, DROME11194	APOSC_19109, APOSC_19108, APOSC_19110
OG0000537	DROME00914	APOSC_28746
OG0000537	DROME00913	APOSC_14690
OG0000542	DROME03950	APOSC_25376
OG0000545	DROME09189, DROME09193, DROME09192, DROME09190, DROME09191	APOSC_27316
OG0000545	DROME21375, DROME21376, DROME21377	APOSC_23063
OG0000548	DROME12062, DROME12064, DROME12063	APOSC_19082, APOSC_15990, APOSC_28441
OG0000549	DROME15009	APOSC_08202, APOSC_11264, APOSC_04931, APOSC_21216, APOSC_12322, APOSC_09908
